label,value,time
ces-main,3093982412.80,2025-09-15T08:37:30+00:00
ces-main,3091830169.60,2025-09-15T08:38:00+00:00
ces-main,3088246784.00,2025-09-15T08:38:30+00:00
ces-main,3086141644.80,2025-09-15T08:39:00+00:00
ces-main,3087141068.80,2025-09-15T08:39:30+00:00
ces-main,3088601907.20,2025-09-15T08:40:00+00:00
ces-main,3088026214.40,2025-09-15T08:40:30+00:00
ces-main,3088052019.20,2025-09-15T08:41:00+00:00
ces-main,3089333862.40,2025-09-15T08:41:30+00:00
ces-main,3090339020.80,2025-09-15T08:42:00+00:00
ces-main,3090813747.20,2025-09-15T08:42:30+00:00
ces-main,3092892057.60,2025-09-15T08:43:00+00:00
ces-main,3094452633.60,2025-09-15T08:43:30+00:00
ces-main,3095312793.60,2025-09-15T08:44:00+00:00
ces-main,3093639372.80,2025-09-15T08:44:30+00:00
ces-main,3093277696.00,2025-09-15T08:45:00+00:00
ces-main,3092779212.80,2025-09-15T08:45:30+00:00
ces-main,3092074700.80,2025-09-15T08:46:00+00:00
ces-main,3089828454.40,2025-09-15T08:46:30+00:00
ces-main,3088714342.40,2025-09-15T08:47:00+00:00
ces-main,3089006592.00,2025-09-15T08:47:30+00:00
ces-main,3087764070.40,2025-09-15T08:48:00+00:00
ces-main,3087470387.20,2025-09-15T08:48:30+00:00
ces-main,3086377984.00,2025-09-15T08:49:00+00:00
ces-main,3086135910.40,2025-09-15T08:49:30+00:00
ces-main,3085450035.20,2025-09-15T08:50:00+00:00
ces-main,3085922713.60,2025-09-15T08:50:30+00:00
ces-main,3085278003.20,2025-09-15T08:51:00+00:00
ces-main,3086300364.80,2025-09-15T08:51:30+00:00
ces-main,3086933401.60,2025-09-15T08:52:00+00:00
ces-main,3087045017.60,2025-09-15T08:52:30+00:00
ces-main,3085115596.80,2025-09-15T08:53:00+00:00
ces-main,3083922841.60,2025-09-15T08:53:30+00:00
ces-main,3084716032.00,2025-09-15T08:54:00+00:00
ces-main,3084741836.80,2025-09-15T08:54:30+00:00
ces-main,3087370444.80,2025-09-15T08:55:00+00:00
ces-main,3087558451.20,2025-09-15T08:55:30+00:00
ces-main,3088970137.60,2025-09-15T08:56:00+00:00
ces-main,3088055705.60,2025-09-15T08:56:30+00:00
ces-main,3085556940.80,2025-09-15T08:57:00+00:00
ces-main,3083904000.00,2025-09-15T08:57:30+00:00
ces-main,3084057190.40,2025-09-15T08:58:00+00:00
ces-main,3084565504.00,2025-09-15T08:58:30+00:00
ces-main,3084184371.20,2025-09-15T08:59:00+00:00
ces-main,3084180889.60,2025-09-15T08:59:30+00:00
ces-main,3083169792.00,2025-09-15T09:00:00+00:00
ces-main,3082038886.40,2025-09-15T09:00:30+00:00
ces-main,3078274662.40,2025-09-15T09:01:00+00:00
ces-main,3076181401.60,2025-09-15T09:01:30+00:00
ces-main,3072651264.00,2025-09-15T09:02:00+00:00
ces-main,3068787916.80,2025-09-15T09:02:30+00:00
ces-main,3064736563.20,2025-09-15T09:03:00+00:00
ces-main,3060106035.20,2025-09-15T09:03:30+00:00
ces-main,3056063692.80,2025-09-15T09:04:00+00:00
ces-main,3053215129.60,2025-09-15T09:04:30+00:00
ces-main,3049722675.20,2025-09-15T09:05:00+00:00
ces-main,3048955084.80,2025-09-15T09:05:30+00:00
ces-main,3049728614.40,2025-09-15T09:06:00+00:00
ces-main,3053029785.60,2025-09-15T09:06:30+00:00
ces-main,3055909888.00,2025-09-15T09:07:00+00:00
ces-main,3062635724.80,2025-09-15T09:07:30+00:00
ces-main,3068154675.20,2025-09-15T09:08:00+00:00
ces-main,3074528870.40,2025-09-15T09:08:30+00:00
ces-main,3079393075.20,2025-09-15T09:09:00+00:00
ces-main,3084352102.40,2025-09-15T09:09:30+00:00
ces-main,3087748505.60,2025-09-15T09:10:00+00:00
ces-main,3088141107.20,2025-09-15T09:10:30+00:00
ces-main,3088481689.60,2025-09-15T09:11:00+00:00
ces-main,3087963340.80,2025-09-15T09:11:30+00:00
ces-main,3086178918.40,2025-09-15T09:12:00+00:00
ces-main,3083636531.20,2025-09-15T09:12:30+00:00
ces-main,3081224601.60,2025-09-15T09:13:00+00:00
ces-main,3078203801.60,2025-09-15T09:13:30+00:00
ces-main,3076207001.60,2025-09-15T09:14:00+00:00
ces-main,3073237401.60,2025-09-15T09:14:30+00:00
ces-main,3070694400.00,2025-09-15T09:15:00+00:00
ces-main,3069284556.80,2025-09-15T09:15:30+00:00
ces-main,3067765964.80,2025-09-15T09:16:00+00:00
ces-main,3068722995.20,2025-09-15T09:16:30+00:00
ces-main,3071286067.20,2025-09-15T09:17:00+00:00
