label,value,time
ces-main,284629.22,2025-09-15T08:56:30+00:00
ces-main,307233.62,2025-09-15T08:57:00+00:00
ces-main,294946.44,2025-09-15T08:57:30+00:00
ces-main,307193.39,2025-09-15T08:58:00+00:00
ces-main,296865.50,2025-09-15T08:58:30+00:00
ces-main,338511.47,2025-09-15T08:59:00+00:00
ces-main,328108.25,2025-09-15T08:59:30+00:00
ces-main,336896.44,2025-09-15T09:00:00+00:00
ces-main,303010.77,2025-09-15T09:00:30+00:00
ces-main,392020.22,2025-09-15T09:01:00+00:00
ces-main,454263.33,2025-09-15T09:01:30+00:00
ces-main,479311.60,2025-09-15T09:02:00+00:00
ces-main,485772.75,2025-09-15T09:02:30+00:00
ces-main,417412.81,2025-09-15T09:03:00+00:00
ces-main,323482.22,2025-09-15T09:03:30+00:00
ces-main,343838.87,2025-09-15T09:04:00+00:00
ces-main,307049.61,2025-09-15T09:04:30+00:00
ces-main,327929.62,2025-09-15T09:05:00+00:00
ces-main,310194.44,2025-09-15T09:05:30+00:00
ces-main,300795.96,2025-09-15T09:06:00+00:00
ces-main,307013.71,2025-09-15T09:06:30+00:00
ces-main,315531.07,2025-09-15T09:07:00+00:00
ces-main,281117.28,2025-09-15T09:07:30+00:00
ces-main,302066.03,2025-09-15T09:08:00+00:00
ces-main,299302.31,2025-09-15T09:08:30+00:00
ces-main,343532.17,2025-09-15T09:09:00+00:00
ces-main,329564.78,2025-09-15T09:09:30+00:00
ces-main,348688.19,2025-09-15T09:10:00+00:00
ces-main,303012.38,2025-09-15T09:10:30+00:00
ces-main,312269.36,2025-09-15T09:11:00+00:00
ces-main,297086.14,2025-09-15T09:11:30+00:00
ces-main,304483.37,2025-09-15T09:12:00+00:00
ces-main,281040.44,2025-09-15T09:12:30+00:00
ces-main,288573.68,2025-09-15T09:13:00+00:00
ces-main,283528.10,2025-09-15T09:13:30+00:00
ces-main,312898.81,2025-09-15T09:14:00+00:00
ces-main,301895.80,2025-09-15T09:14:30+00:00
ces-main,320404.98,2025-09-15T09:15:00+00:00
ces-main,292708.38,2025-09-15T09:15:30+00:00
ces-main,311846.20,2025-09-15T09:16:00+00:00
ces-main,347986.71,2025-09-15T09:16:30+00:00
ces-main,353723.13,2025-09-15T09:17:00+00:00
ces-main,334790.23,2025-09-15T09:17:30+00:00
ces-main,302792.60,2025-09-15T09:18:00+00:00
ces-main,298115.67,2025-09-15T09:18:30+00:00
ces-main,324430.94,2025-09-15T09:19:00+00:00
ces-main,311705.14,2025-09-15T09:19:30+00:00
ces-main,345022.82,2025-09-15T09:20:00+00:00
ces-main,294549.90,2025-09-15T09:20:30+00:00
ces-main,311852.64,2025-09-15T09:21:00+00:00
ces-main,294553.82,2025-09-15T09:21:30+00:00
ces-main,318489.31,2025-09-15T09:22:00+00:00
ces-main,297904.62,2025-09-15T09:22:30+00:00
ces-main,316901.64,2025-09-15T09:23:00+00:00
ces-main,313143.77,2025-09-15T09:23:30+00:00
ces-main,331885.40,2025-09-15T09:24:00+00:00
ces-main,758466.17,2025-09-15T09:24:30+00:00
ces-main,789642.77,2025-09-15T09:25:00+00:00
ces-main,776886.14,2025-09-15T09:25:30+00:00
ces-main,337042.89,2025-09-15T09:26:00+00:00
ces-main,301999.61,2025-09-15T09:26:30+00:00
ces-main,312203.38,2025-09-15T09:27:00+00:00
ces-main,295133.01,2025-09-15T09:27:30+00:00
ces-main,319492.97,2025-09-15T09:28:00+00:00
ces-main,309735.42,2025-09-15T09:28:30+00:00
ces-main,316578.66,2025-09-15T09:29:00+00:00
ces-main,310351.25,2025-09-15T09:29:30+00:00
ces-main,317596.57,2025-09-15T09:30:00+00:00
ces-main,298695.69,2025-09-15T09:30:30+00:00
ces-main,297711.04,2025-09-15T09:31:00+00:00
ces-main,295451.28,2025-09-15T09:31:30+00:00
ces-main,311301.72,2025-09-15T09:32:00+00:00
ces-main,289501.77,2025-09-15T09:32:30+00:00
ces-main,308706.38,2025-09-15T09:33:00+00:00
ces-main,279051.60,2025-09-15T09:33:30+00:00
ces-main,322498.53,2025-09-15T09:34:00+00:00
ces-main,306873.37,2025-09-15T09:34:30+00:00
ces-main,317016.43,2025-09-15T09:35:00+00:00
ces-main,291259.71,2025-09-15T09:35:30+00:00
ces-main,312900.84,2025-09-15T09:36:00+00:00
ces-main,286080.89,2025-09-15T09:36:30+00:00
ces-main,315388.18,2025-09-15T09:37:00+00:00
ces-main,287788.91,2025-09-15T09:37:30+00:00
ces-main,306540.23,2025-09-15T09:38:00+00:00
ces-main,318667.05,2025-09-15T09:38:30+00:00
ces-main,331018.60,2025-09-15T09:39:00+00:00
ces-main,323167.85,2025-09-15T09:39:30+00:00
ces-main,340989.00,2025-09-15T09:40:00+00:00
ces-main,286885.18,2025-09-15T09:40:30+00:00
ces-main,305928.06,2025-09-15T09:41:00+00:00
ces-main,292160.46,2025-09-15T09:41:30+00:00
ces-main,309519.02,2025-09-15T09:42:00+00:00
ces-main,288809.33,2025-09-15T09:42:30+00:00
ces-main,319672.39,2025-09-15T09:43:00+00:00
ces-main,331584.82,2025-09-15T09:43:30+00:00
ces-main,335981.86,2025-09-15T09:44:00+00:00
