label,value,time
ces-main,159898.27,2025-09-15T09:08:30+00:00
ces-main,180907.84,2025-09-15T09:09:00+00:00
ces-main,173114.80,2025-09-15T09:09:30+00:00
ces-main,177381.04,2025-09-15T09:10:00+00:00
ces-main,183367.09,2025-09-15T09:10:30+00:00
ces-main,181521.26,2025-09-15T09:11:00+00:00
ces-main,177863.74,2025-09-15T09:11:30+00:00
ces-main,187344.86,2025-09-15T09:12:00+00:00
ces-main,176722.74,2025-09-15T09:12:30+00:00
ces-main,161690.99,2025-09-15T09:13:00+00:00
ces-main,163313.81,2025-09-15T09:13:30+00:00
ces-main,167421.55,2025-09-15T09:14:00+00:00
ces-main,163505.91,2025-09-15T09:14:30+00:00
ces-main,176667.12,2025-09-15T09:15:00+00:00
ces-main,157373.54,2025-09-15T09:15:30+00:00
ces-main,166056.74,2025-09-15T09:16:00+00:00
ces-main,291163.09,2025-09-15T09:16:30+00:00
ces-main,308823.47,2025-09-15T09:17:00+00:00
ces-main,294451.16,2025-09-15T09:17:30+00:00
ces-main,184768.56,2025-09-15T09:18:00+00:00
ces-main,170295.74,2025-09-15T09:18:30+00:00
ces-main,183864.70,2025-09-15T09:19:00+00:00
ces-main,171353.26,2025-09-15T09:19:30+00:00
ces-main,183140.56,2025-09-15T09:20:00+00:00
ces-main,173363.31,2025-09-15T09:20:30+00:00
ces-main,172795.61,2025-09-15T09:21:00+00:00
ces-main,173993.71,2025-09-15T09:21:30+00:00
ces-main,180034.85,2025-09-15T09:22:00+00:00
ces-main,187793.57,2025-09-15T09:22:30+00:00
ces-main,176685.13,2025-09-15T09:23:00+00:00
ces-main,176014.89,2025-09-15T09:23:30+00:00
ces-main,172393.22,2025-09-15T09:24:00+00:00
ces-main,1509197.54,2025-09-15T09:24:30+00:00
ces-main,1560840.72,2025-09-15T09:25:00+00:00
ces-main,1527557.70,2025-09-15T09:25:30+00:00
ces-main,205445.60,2025-09-15T09:26:00+00:00
ces-main,193858.10,2025-09-15T09:26:30+00:00
ces-main,180068.74,2025-09-15T09:27:00+00:00
ces-main,173865.38,2025-09-15T09:27:30+00:00
ces-main,162335.57,2025-09-15T09:28:00+00:00
ces-main,185990.47,2025-09-15T09:28:30+00:00
ces-main,171214.59,2025-09-15T09:29:00+00:00
ces-main,162803.14,2025-09-15T09:29:30+00:00
ces-main,155561.74,2025-09-15T09:30:00+00:00
ces-main,160296.62,2025-09-15T09:30:30+00:00
ces-main,156389.78,2025-09-15T09:31:00+00:00
ces-main,174746.54,2025-09-15T09:31:30+00:00
ces-main,180718.92,2025-09-15T09:32:00+00:00
ces-main,188442.49,2025-09-15T09:32:30+00:00
ces-main,180768.42,2025-09-15T09:33:00+00:00
ces-main,162980.08,2025-09-15T09:33:30+00:00
ces-main,166361.59,2025-09-15T09:34:00+00:00
ces-main,165082.42,2025-09-15T09:34:30+00:00
ces-main,170815.57,2025-09-15T09:35:00+00:00
ces-main,181467.60,2025-09-15T09:35:30+00:00
ces-main,174287.39,2025-09-15T09:36:00+00:00
ces-main,174273.63,2025-09-15T09:36:30+00:00
ces-main,173830.89,2025-09-15T09:37:00+00:00
ces-main,181623.08,2025-09-15T09:37:30+00:00
ces-main,177955.56,2025-09-15T09:38:00+00:00
ces-main,169882.25,2025-09-15T09:38:30+00:00
ces-main,164024.73,2025-09-15T09:39:00+00:00
ces-main,181678.43,2025-09-15T09:39:30+00:00
ces-main,178908.33,2025-09-15T09:40:00+00:00
ces-main,167182.99,2025-09-15T09:40:30+00:00
ces-main,162304.40,2025-09-15T09:41:00+00:00
ces-main,180848.17,2025-09-15T09:41:30+00:00
ces-main,164879.85,2025-09-15T09:42:00+00:00
ces-main,161866.75,2025-09-15T09:42:30+00:00
ces-main,178851.28,2025-09-15T09:43:00+00:00
ces-main,189520.07,2025-09-15T09:43:30+00:00
ces-main,179102.58,2025-09-15T09:44:00+00:00
ces-main,174471.47,2025-09-15T09:44:30+00:00
ces-main,167267.52,2025-09-15T09:45:00+00:00
ces-main,170042.23,2025-09-15T09:45:30+00:00
ces-main,168835.84,2025-09-15T09:46:00+00:00
ces-main,172526.42,2025-09-15T09:46:30+00:00
ces-main,166052.91,2025-09-15T09:47:00+00:00
ces-main,163593.77,2025-09-15T09:47:30+00:00
ces-main,168454.01,2025-09-15T09:48:00+00:00
ces-main,159783.53,2025-09-15T09:48:30+00:00
ces-main,179624.75,2025-09-15T09:49:00+00:00
ces-main,147420.89,2025-09-15T09:49:30+00:00
ces-main,181474.06,2025-09-15T09:50:00+00:00
ces-main,179759.93,2025-09-15T09:50:30+00:00
ces-main,193782.69,2025-09-15T09:51:00+00:00
ces-main,183858.92,2025-09-15T09:51:30+00:00
ces-main,177992.91,2025-09-15T09:52:00+00:00
ces-main,174656.41,2025-09-15T09:52:30+00:00
ces-main,179494.46,2025-09-15T09:53:00+00:00
ces-main,172928.68,2025-09-15T09:53:30+00:00
ces-main,161619.49,2025-09-15T09:54:00+00:00
ces-main,163486.79,2025-09-15T09:54:30+00:00
ces-main,166161.40,2025-09-15T09:55:00+00:00
ces-main,173899.78,2025-09-15T09:55:30+00:00
ces-main,163933.16,2025-09-15T09:56:00+00:00
ces-main,174212.82,2025-09-15T09:56:30+00:00
ces-main,164865.96,2025-09-15T09:57:00+00:00
ces-main,179644.73,2025-09-15T09:57:30+00:00
ces-main,194964.82,2025-09-15T09:58:00+00:00
ces-main,175736.83,2025-09-15T09:58:30+00:00
ces-main,187007.97,2025-09-15T09:59:00+00:00
ces-main,165015.01,2025-09-15T09:59:30+00:00
ces-main,168204.58,2025-09-15T10:00:00+00:00
ces-main,158691.63,2025-09-15T10:00:30+00:00
ces-main,160768.08,2025-09-15T10:01:00+00:00
ces-main,780116.42,2025-09-15T10:01:30+00:00
ces-main,744122.50,2025-09-15T10:02:00+00:00
ces-main,786396.69,2025-09-15T10:02:30+00:00
ces-main,688590.12,2025-09-15T10:03:00+00:00
ces-main,179574.60,2025-09-15T10:03:30+00:00
ces-main,168899.01,2025-09-15T10:04:00+00:00
ces-main,184188.82,2025-09-15T10:04:30+00:00
ces-main,179788.42,2025-09-15T10:05:00+00:00
ces-main,164110.01,2025-09-15T10:05:30+00:00
ces-main,174571.91,2025-09-15T10:06:00+00:00
ces-main,161999.69,2025-09-15T10:06:30+00:00
ces-main,168415.74,2025-09-15T10:07:00+00:00
ces-main,178997.29,2025-09-15T10:07:30+00:00
ces-main,170647.14,2025-09-15T10:08:00+00:00
ces-main,159816.18,2025-09-15T10:08:30+00:00
ces-main,163521.11,2025-09-15T10:09:00+00:00
ces-main,181484.27,2025-09-15T10:09:30+00:00
ces-main,173724.52,2025-09-15T10:10:00+00:00
ces-main,164463.97,2025-09-15T10:10:30+00:00
ces-main,180242.22,2025-09-15T10:11:00+00:00
ces-main,162923.62,2025-09-15T10:11:30+00:00
ces-main,162991.12,2025-09-15T10:12:00+00:00
ces-main,159540.00,2025-09-15T10:12:30+00:00
ces-main,167580.53,2025-09-15T10:13:00+00:00
ces-main,172470.71,2025-09-15T10:13:30+00:00
ces-main,175758.38,2025-09-15T10:14:00+00:00
ces-main,172910.89,2025-09-15T10:14:30+00:00
ces-main,167726.17,2025-09-15T10:15:00+00:00
ces-main,180400.95,2025-09-15T10:15:30+00:00
ces-main,175466.38,2025-09-15T10:16:00+00:00
ces-main,172518.18,2025-09-15T10:16:30+00:00
ces-main,178205.07,2025-09-15T10:17:00+00:00
ces-main,164944.65,2025-09-15T10:17:30+00:00
ces-main,175596.93,2025-09-15T10:18:00+00:00
ces-main,182980.45,2025-09-15T10:18:30+00:00
ces-main,172953.27,2025-09-15T10:19:00+00:00
